4202.32.00,182,IPHONE ORIGINAL 12 MINI CAPINHA,"10,971"
3926.90.90,185,IPHONE ORIGINAL 12 PRO MAX ,"0,8400"
3926.90.90,179,IPHONE ORIGINAL 12/12 PRO CAPINHA,"10,200"
4202.32.00,318,IPHONE ORIGINAL 13 CAPINHA,"0,0000"
4202.32.00,376,IPHONE ORIGINAL 13 MINI CAPINHA,"0,0000"
4202.32.00,320,IPHONE ORIGINAL 13 PRO CAPINHA ,"0,0000"
4202.32.00,326,IPHONE ORIGINAL 13 PRO MAX CAPINHA,"0,0000"
3926.90.90,588,IPHONE ORIGINAL 14 CAPINHA,"0,0000"
3926.90.90,614,IPHONE ORIGINAL 14 PRO,"0,0000"
3926.90.90,617,IPHONE ORIGINAL 14 PRO MAX,"0,0000"
3926.90.90,152,IPHONE ORIGINAL 6S CAPINHA,"0,0000"
3926.90.90,155,IPHONE ORIGINAL 6S PLUS CAPINHA,"0,4253"
3926.90.90,160,IPHONE ORIGINAL 7/8 CAPINHA,"12,323"
4202.32.00,165,IPHONE ORIGINAL 7/8 PLUS CAPINHA,"0,9613"
4202.32.00,167,IPHONE ORIGINAL X/XS CAPINHA,"0,9098"
3926.90.90,172,IPHONE ORIGINAL XR CAPINHA,"12,000"
4202.32.00,169,IPHONE ORIGINAL XS MAX CAPINHA,"0,6450"
3926.90.90,166,IPHONE X/XS CAPINHA,"0,0000"
4202.32.00,378,IPHONE X/XS CAPINHA MAGNETICA,"0,0000"
4202.32.00,171,IPHONE XR CAPINHA,"0,0000"
4202.32.00,170,IPHONE XS MAX CAPINHA,"0,0000"
4202.32.00,397,IPHONE XS MAX CAPINHA MAGNETICA ,"0,0000"
9613.10.00,697,ISQUEIRO ,"0,0000"
8517.62.62,463,KIT CHIP CELULAR,"0,0000"
3926.90.90,1189,LG K10 CAPINHA,"0,0000"
3926.90.90,277,LG K10 POWER CAPINHA,"0,0000"
3926.90.90,273,LG K11 CAPINHA,"0,0000"
3926.90.90,630,LG K11 PLUS CAPINHA,"0,0000"
3926.90.90,278,LG K12 PLUS CAPINHA,"0,0000"
3926.90.90,637,LG K22 CAPINHA,"0,0000"
3926.90.90,662,LG K40S CAPINHA,"0,0000"
3926.90.90,649,LG K41S CAPINHA,"0,0000"
3926.90.90,669,LG K50S CAPINHA,"0,0000"
3926.90.90,664,LG K51S CAPINHA,"0,0000"
3926.90.90,667,LG K52 CAPINHA,"0,0000"
3926.90.90,650,LG K61 CAPINHA,"0,0000"
3926.90.90,653,LG K62 CAPINHA,"0,0000"
3926.90.90,652,LG K71 CAPINHA,"0,0000"
3926.90.90,633,LG K9 CAPINHA,"0,0000"
9405.21.00,23,LUMINARIA ,"0,0000"
9405.21.00,9,LUZ DE SELFIE,"0,0000"
8509.80.90,643,MASSAGEADOR ELETRICO,"0,0000"
8518.10.90,1317,MICROFONE,"0,0000"
4202.32.00,377,MOTOROLA E20 CAPINHA,"0,0000"
